20161122,57.05,57.05,57.05,57.05,0,0
20161123,56.78,56.78,56.78,56.78,0,0
20161125,55.44,55.44,55.44,55.44,0,0
20161128,55.98,55.98,55.98,55.98,0,0
20161129,54.64,54.64,54.64,54.64,0,0
20161130,56.43,56.43,56.43,56.43,0,0
20161201,56.20,56.20,56.20,56.20,0,0
20161202,56.89,56.89,56.89,56.89,0,0
20161205,57.06,57.06,57.06,57.06,0,0
20161206,56.55,56.55,56.55,56.55,0,0
20161207,56.08,56.08,56.08,56.08,0,0
20161208,56.16,56.16,56.16,56.16,0,0
20161209,56.46,56.46,56.46,56.46,0,0
20161212,56.06,56.06,56.06,56.06,0,0
20161213,56.13,56.13,56.13,56.13,0,0
20161214,55.30,55.30,55.30,55.30,0,0
20161215,55.01,55.01,55.01,55.01,0,0
20161216,55.41,55.41,55.41,55.41,0,0
20161219,55.59,55.59,55.59,55.59,0,0
20161220,56.13,56.13,56.13,56.13,0,0
20161221,55.33,55.33,55.33,55.33,0,0
20161222,55.35,55.35,55.35,55.35,0,0
20161223,55.62,55.62,55.62,55.62,0,0
20161227,56.12,56.12,56.12,56.12,0,0
20161228,56.29,56.29,56.29,56.29,0,0
20161229,56.44,56.44,56.44,56.44,0,0
20161230,56.52,56.52,56.52,56.52,0,0
20170103,55.64,55.64,55.64,55.64,0,0
20170104,56.79,56.79,56.79,56.79,0,0
20170105,57.36,57.36,57.36,57.36,0,0
20170106,57.50,57.50,57.50,57.50,0,0
20170109,56.41,56.41,56.41,56.41,0,0
20170110,56.04,56.04,56.04,56.04,0,0
20170111,56.88,56.88,56.88,56.88,0,0
20170112,57.23,57.23,57.23,57.23,0,0
20170113,56.77,56.77,56.77,56.77,0,0
20170117,56.39,56.39,56.39,56.39,0,0
20170118,55.86,55.86,55.86,55.86,0,0
20170119,56.06,56.06,56.06,56.06,0,0
20170120,56.83,56.83,56.83,56.83,0,0
20170123,56.46,56.46,56.46,56.46,0,0
20170124,56.69,56.69,56.69,56.69,0,0
20170125,56.42,56.42,56.42,56.42,0,0
20170126,56.75,56.75,56.75,56.75,0,0
20170127,56.11,56.11,56.11,56.11,0,0
20170130,55.99,55.99,55.99,55.99,0,0
20170131,56.17,56.17,56.17,56.17,0,0
20170201,56.87,56.87,56.87,56.87,0,0
20170202,56.62,56.62,56.62,56.62,0,0
20170203,56.95,56.95,56.95,56.95,0,0
20170206,56.67,56.67,56.67,56.67,0,0
20170207,56.04,56.04,56.04,56.04,0,0
20170208,55.96,55.96,55.96,55.96,0,0
20170209,56.00,56.00,56.00,56.00,0,0
20170210,56.10,56.10,56.10,56.10,0,0
20170213,55.56,55.56,55.56,55.56,0,0
20170214,55.48,55.48,55.48,55.48,0,0
20170215,54.98,54.98,54.98,54.98,0,0
20170216,54.84,54.84,54.84,54.84,0,0
20170217,54.61,54.61,54.61,54.61,0,0
20170221,53.89,53.89,53.89,53.89,0,0
20170222,53.45,53.45,53.45,53.45,0,0
20170223,53.93,53.93,53.93,53.93,0,0
20170224,53.71,53.71,53.71,53.71,0,0
20170227,54.18,54.18,54.18,54.18,0,0
20170228,54.84,54.84,54.84,54.84,0,0
20170301,54.74,54.74,54.74,54.74,0,0
20170302,54.51,54.51,54.51,54.51,0,0
20170303,54.78,54.78,54.78,54.78,0,0
20170306,54.85,54.85,54.85,54.85,0,0
20170307,54.79,54.79,54.79,54.79,0,0
20170308,53.29,53.29,53.29,53.29,0,0
20170309,52.70,52.70,52.70,52.70,0,0
20170310,52.01,52.01,52.01,52.01,0,0
20170313,52.23,52.23,52.23,52.23,0,0
20170314,52.13,52.13,52.13,52.13,0,0
20170315,52.20,52.20,52.20,52.20,0,0
20170316,51.98,51.98,51.98,51.98,0,0
20170317,51.92,51.92,51.92,51.92,0,0
20170320,51.80,51.80,51.80,51.80,0,0
20170321,51.80,51.80,51.80,51.80,0,0
20170322,52.06,52.06,52.06,52.06,0,0
20170323,51.81,51.81,51.81,51.81,0,0
20170324,51.95,51.95,51.95,51.95,0,0
20170327,52.21,52.21,52.21,52.21,0,0
20170328,51.92,51.92,51.92,51.92,0,0
20170329,52.01,52.01,52.01,52.01,0,0
20170330,52.62,52.62,52.62,52.62,0,0
20170331,53.01,53.01,53.01,53.01,0,0
20170403,53.40,53.40,53.40,53.40,0,0
20170404,53.75,53.75,53.75,53.75,0,0
20170405,53.63,53.63,53.63,53.63,0,0
20170406,53.88,53.88,53.88,53.88,0,0
20170407,54.17,54.17,54.17,54.17,0,0
20170410,54.77,54.77,54.77,54.77,0,0
20170411,55.09,55.09,55.09,55.09,0,0
20170412,55.37,55.37,55.37,55.37,0,0
20170413,55.30,55.30,55.30,55.30,0,0
20170417,55.10,55.10,55.10,55.10,0,0
20170418,54.85,54.85,54.85,54.85,0,0
20170419,53.70,53.70,53.70,53.70,0,0
20170420,53.48,53.48,53.48,53.48,0,0
20170421,53.40,53.40,53.40,53.40,0,0
20170424,52.98,52.98,52.98,52.98,0,0
20170425,52.83,52.83,52.83,52.83,0,0
20170426,52.81,52.81,52.81,52.81,0,0
20170427,52.09,52.09,52.09,52.09,0,0
20170428,52.27,52.27,52.27,52.27,0,0
20170501,51.89,51.89,51.89,51.89,0,0
20170502,51.14,51.14,51.14,51.14,0,0
20170503,51.56,51.56,51.56,51.56,0,0
20170504,50.66,50.66,50.66,50.66,0,0
20170505,52.04,52.04,52.04,52.04,0,0
20170508,52.28,52.28,52.28,52.28,0,0
20170509,51.89,51.89,51.89,51.89,0,0
20170510,52.43,52.43,52.43,52.43,0,0
20170511,52.59,52.59,52.59,52.59,0,0
20170512,52.15,52.15,52.15,52.15,0,0
20170515,52.10,52.10,52.10,52.10,0,0
20170516,52.29,52.29,52.29,52.29,0,0
20170517,52.36,52.36,52.36,52.36,0,0
20170518,52.54,52.54,52.54,52.54,0,0
20170519,53.15,53.15,53.15,53.15,0,0
20170522,53.22,53.22,53.22,53.22,0,0
20170523,53.21,53.21,53.21,53.21,0,0
20170524,52.62,52.62,52.62,52.62,0,0
20170525,51.50,51.50,51.50,51.50,0,0
20170526,52.11,52.11,52.11,52.11,0,0
20170530,52.23,52.23,52.23,52.23,0,0
20170531,51.21,51.21,51.21,51.21,0,0
20170601,51.22,51.22,51.22,51.22,0,0
20170602,51.03,51.03,51.03,51.03,0,0
20170605,51.04,51.04,51.04,51.04,0,0
20170606,50.99,50.99,50.99,50.99,0,0
20170607,50.32,50.32,50.32,50.32,0,0
20170608,51.11,51.11,51.11,51.11,0,0
20170609,51.23,51.23,51.23,51.23,0,0
20170612,51.39,51.39,51.39,51.39,0,0
20170613,51.58,51.58,51.58,51.58,0,0
20170614,51.08,51.08,51.08,51.08,0,0
20170615,51.82,51.82,51.82,51.82,0,0
20170616,51.87,51.87,51.87,51.87,0,0
20170619,51.62,51.62,51.62,51.62,0,0
20170620,51.64,51.64,51.64,51.64,0,0
20170621,51.46,51.46,51.46,51.46,0,0
20170622,51.44,51.44,51.44,51.44,0,0
20170623,51.21,51.21,51.21,51.21,0,0
20170626,51.21,51.21,51.21,51.21,0,0
20170627,51.73,51.73,51.73,51.73,0,0
20170628,51.81,51.81,51.81,51.81,0,0
20170629,52.15,52.15,52.15,52.15,0,0
20170630,53.07,53.07,53.07,53.07,0,0
20170703,54.00,54.00,54.00,54.00,0,0
20170705,52.73,52.73,52.73,52.73,0,0
20170706,52.73,52.73,52.73,52.73,0,0
20170707,51.93,51.93,51.93,51.93,0,0
20170710,52.81,52.81,52.81,52.81,0,0
20170711,53.54,53.54,53.54,53.54,0,0
20170712,53.36,53.36,53.36,53.36,0,0
20170713,53.71,53.71,53.71,53.71,0,0
