20131120,80.35,80.35,80.35,80.35,0,0
20131121,79.91,79.91,79.91,79.91,0,0
20131122,79.95,79.95,79.95,79.95,0,0
20131125,80.35,80.35,80.35,80.35,0,0
20131126,80.51,80.51,80.51,80.51,0,0
20131127,80.35,80.35,80.35,80.35,0,0
20131129,80.68,80.68,80.68,80.68,0,0
20131202,80.79,80.79,80.79,80.79,0,0
20131203,80.63,80.63,80.63,80.63,0,0
20131204,80.48,80.48,80.48,80.48,0,0
20131205,79.94,79.94,79.94,79.94,0,0
20131206,80.17,80.17,80.17,80.17,0,0
20131209,80.28,80.28,80.28,80.28,0,0
20131210,80.12,80.12,80.12,80.12,0,0
20131211,80.48,80.48,80.48,80.48,0,0
20131212,80.22,80.22,80.22,80.22,0,0
20131213,79.19,79.19,79.19,79.19,0,0
20131216,79.54,79.54,79.54,79.54,0,0
20131217,79.62,79.62,79.62,79.62,0,0
20131218,78.97,78.97,78.97,78.97,0,0
20131219,78.56,78.56,78.56,78.56,0,0
20131220,78.30,78.30,78.30,78.30,0,0
20131223,78.30,78.30,78.30,78.30,0,0
20131224,78.23,78.23,78.23,78.23,0,0
20131226,78.41,78.41,78.41,78.41,0,0
20131227,78.54,78.54,78.54,78.54,0,0
20131230,78.47,78.47,78.47,78.47,0,0
20131231,78.24,78.24,78.24,78.24,0,0
20140102,77.38,77.38,77.38,77.38,0,0
20140103,77.11,77.11,77.11,77.11,0,0
20140106,77.16,77.16,77.16,77.16,0,0
20140107,76.23,76.23,76.23,76.23,0,0
20140108,75.74,75.74,75.74,75.74,0,0
20140109,76.05,76.05,76.05,76.05,0,0
20140110,76.04,76.04,76.04,76.04,0,0
20140113,75.96,75.96,75.96,75.96,0,0
20140114,76.81,76.81,76.81,76.81,0,0
20140115,77.19,77.19,77.19,77.19,0,0
20140116,76.25,76.25,76.25,76.25,0,0
20140117,76.19,76.19,76.19,76.19,0,0
20140121,76.11,76.11,76.11,76.11,0,0
20140122,76.01,76.01,76.01,76.01,0,0
20140123,75.81,75.81,75.81,75.81,0,0
20140124,76.20,76.20,76.20,76.20,0,0
20140127,76.13,76.13,76.13,76.13,0,0
20140128,76.36,76.36,76.36,76.36,0,0
20140129,75.97,75.97,75.97,75.97,0,0
20140130,75.77,75.77,75.77,75.77,0,0
20140131,75.26,75.26,75.26,75.26,0,0
20140203,75.61,75.61,75.61,75.61,0,0
20140204,76.28,76.28,76.28,76.28,0,0
20140205,77.49,77.49,77.49,77.49,0,0
