20151120,56.62,56.62,56.62,56.62,0,0
20151123,56.91,56.91,56.91,56.91,0,0
20151124,58.17,58.17,58.17,58.17,0,0
20151125,58.14,58.14,58.14,58.14,0,0
20151127,57.62,57.62,57.62,57.62,0,0
20151130,57.41,57.41,57.41,57.41,0,0
20151201,57.33,57.33,57.33,57.33,0,0
20151202,57.05,57.05,57.05,57.05,0,0
20151203,57.65,57.65,57.65,57.65,0,0
20151204,57.58,57.58,57.58,57.58,0,0
20151207,57.33,57.33,57.33,57.33,0,0
20151208,57.24,57.24,57.24,57.24,0,0
20151209,57.14,57.14,57.14,57.14,0,0
20151210,57.34,57.34,57.34,57.34,0,0
20151211,56.64,56.64,56.64,56.64,0,0
20151214,55.47,55.47,55.47,55.47,0,0
20151215,55.54,55.54,55.54,55.54,0,0
20151216,55.15,55.15,55.15,55.15,0,0
20151217,54.97,54.97,54.97,54.97,0,0
20151218,54.67,54.67,54.67,54.67,0,0
20151221,53.99,53.99,53.99,53.99,0,0
20151222,53.11,53.11,53.11,53.11,0,0
20151223,53.23,53.23,53.23,53.23,0,0
20151224,54.17,54.17,54.17,54.17,0,0
20151228,53.80,53.80,53.80,53.80,0,0
20151229,54.53,54.53,54.53,54.53,0,0
20151230,53.86,53.86,53.86,53.86,0,0
20151231,54.41,54.41,54.41,54.41,0,0
20160104,54.24,54.24,54.24,54.24,0,0
20160105,53.73,53.73,53.73,53.73,0,0
20160106,52.56,52.56,52.56,52.56,0,0
20160107,51.63,51.63,51.63,51.63,0,0
20160108,51.55,51.55,51.55,51.55,0,0
20160111,50.32,50.32,50.32,50.32,0,0
20160112,49.04,49.04,49.04,49.04,0,0
20160113,48.04,48.04,48.04,48.04,0,0
20160114,48.57,48.57,48.57,48.57,0,0
20160115,46.27,46.27,46.27,46.27,0,0
20160119,45.04,45.04,45.04,45.04,0,0
20160120,44.54,44.54,44.54,44.54,0,0
20160121,44.92,44.92,44.92,44.92,0,0
20160122,46.93,46.93,46.93,46.93,0,0
20160125,47.18,47.18,47.18,47.18,0,0
20160126,47.95,47.95,47.95,47.95,0,0
20160127,48.56,48.56,48.56,48.56,0,0
20160128,49.08,49.08,49.08,49.08,0,0
20160129,50.04,50.04,50.04,50.04,0,0
20160201,48.76,48.76,48.76,48.76,0,0
20160202,48.03,48.03,48.03,48.03,0,0
20160203,48.88,48.88,48.88,48.88,0,0
20160204,49.34,49.34,49.34,49.34,0,0
20160205,49.25,49.25,49.25,49.25,0,0
20160208,48.87,48.87,48.87,48.87,0,0
20160209,46.41,46.41,46.41,46.41,0,0
20160210,46.82,46.82,46.82,46.82,0,0
20160211,46.86,46.86,46.86,46.86,0,0
20160212,49.33,49.33,49.33,49.33,0,0
20160216,48.16,48.16,48.16,48.16,0,0
20160217,49.01,49.01,49.01,49.01,0,0
20160218,48.50,48.50,48.50,48.50,0,0
20160219,47.55,47.55,47.55,47.55,0,0
20160222,48.52,48.52,48.52,48.52,0,0
20160223,47.42,47.42,47.42,47.42,0,0
20160224,47.71,47.71,47.71,47.71,0,0
20160225,47.94,47.94,47.94,47.94,0,0
20160226,47.03,47.03,47.03,47.03,0,0
20160229,48.08,48.08,48.08,48.08,0,0
20160301,48.31,48.31,48.31,48.31,0,0
20160302,48.09,48.09,48.09,48.09,0,0
20160303,47.86,47.86,47.86,47.86,0,0
20160304,48.53,48.53,48.53,48.53,0,0
20160307,49.73,49.73,49.73,49.73,0,0
20160308,48.88,48.88,48.88,48.88,0,0
20160309,49.80,49.80,49.80,49.80,0,0
20160310,49.52,49.52,49.52,49.52,0,0
20160311,49.84,49.84,49.84,49.84,0,0
20160314,49.04,49.04,49.04,49.04,0,0
20160315,48.90,48.90,48.90,48.90,0,0
20160316,49.49,49.49,49.49,49.49,0,0
20160317,49.53,49.53,49.53,49.53,0,0
20160318,49.81,49.81,49.81,49.81,0,0
20160321,50.06,50.06,50.06,50.06,0,0
20160322,50.24,50.24,50.24,50.24,0,0
20160323,49.83,49.83,49.83,49.83,0,0
20160324,49.50,49.50,49.50,49.50,0,0
20160328,49.43,49.43,49.43,49.43,0,0
20160329,49.51,49.51,49.51,49.51,0,0
20160330,50.21,50.21,50.21,50.21,0,0
20160331,50.58,50.58,50.58,50.58,0,0
20160401,49.45,49.45,49.45,49.45,0,0
20160404,48.55,48.55,48.55,48.55,0,0
20160405,48.15,48.15,48.15,48.15,0,0
20160406,49.24,49.24,49.24,49.24,0,0
20160407,48.29,48.29,48.29,48.29,0,0
20160408,49.73,49.73,49.73,49.73,0,0
20160411,50.35,50.35,50.35,50.35,0,0
20160412,51.17,51.17,51.17,51.17,0,0
20160413,50.99,50.99,50.99,50.99,0,0
20160414,50.34,50.34,50.34,50.34,0,0
20160415,49.14,49.14,49.14,49.14,0,0
20160418,48.99,48.99,48.99,48.99,0,0
20160419,49.66,49.66,49.66,49.66,0,0
20160420,50.98,50.98,50.98,50.98,0,0
